DBN,School Name,Location Type,"Total Guidance Counselors (GC) & Social Workers (SW)


(includes GCs, SWs, ATRs, School Response Clinicians, High Needs Counselors, High Need SWs, Single Shepherds, Bridging the Gap SWs)",Total GC,Total SW,Full-time GC,Full-Time SW,Part-time GC,Part-Time SW,Bilingual GC,Bilingual SW,GC Serving More than One Location,SW Serving More than One Location,High Needs GC,High Needs SW,Bridging the Gap,School Response Clinician,Single Shepherd,Learning to Work,School Psychologist Providing Mandated Counseling,CBO Partner for Mental Health Support,2020-21 SY Enrollment,Ratio GC & SW,Ratio GC Only,Ratio SW Only
07X018,P.S. 018 John Peter Zenger,Elementary,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,444,202,444,370
07X025,P.S. 025 Bilingual School,Elementary,2.0,1,1,1,1,0,0,0,1,0,0,false,no,false,false,false,false,false,no,526,263,526,526
07X029,P.S./M.S. 029 Melrose School,K-8,6.0,2,4,2,4,0,0,0,1,0,0,false,no,false,false,true,false,false,no,794,132,397,199
07X030,P.S. 030 Wilton,Elementary,3.6,2,1.6,2,1.6,0,0,0,1,0,0,false,no,true,false,false,false,false,no,480,133,240,300
07X031,P.S./M.S. 031 The William Lloyd Garrison,K-8,8.0,5,3,5,3,0,0,0,0,0,0,false,no,false,false,true,false,false,no,622,78,124,207
07X043,P.S. 043 Jonas Bronck,Elementary,1.8,1,0.8,1,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,351,195,351,351
07X049,P.S. 049 Willis Avenue,Elementary,3.6,2,1.6,2,1.6,0,0,0,1,0,0,false,no,true,false,false,false,false,no,602,167,301,376
07X065,P.S. 065 Mother Hale Academy,Elementary,3.4,2,1.4,2,1.4,0,0,0,0,0,0,false,no,true,false,false,false,false,no,316,93,158,226
07X154,P.S. 154 Jonathan D. Hyatt,Elementary,2.2,2,0.2,2,0.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,312,142,156,312
07X157,P.S. 157 Grove Hill,Elementary,3.2,1,2.2,1,2.2,0,0,0,0,0,0,true,no,false,false,false,false,false,no,534,167,534,243
07X161,P.S. 161 Juan Ponce De Leon School,Elementary,3.0,2,1,2,1,0,0,1,0,0,0,false,no,false,false,false,false,false,no,376,125,188,376
07X179,P.S. 179,Elementary,1.4,1,0.4,1,0.4,0,0,0,0,0,0,true,no,false,false,false,false,false,no,281,201,281,281
07X221,South Bronx Preparatory: A College Board School,Secondary School,5.2,4,1.2,4,1.2,0,0,0,0,0,0,false,no,false,true,true,false,false,no,640,123,160,533
07X223,The Laboratory School of Finance and Technology: X223,Secondary School,8.2,6,2.2,6,2.2,0,0,1,0,0,0,false,no,false,false,true,false,false,no,715,87,119,325
07X224,P.S./I.S. 224,Junior High-Intermediate-Middle,4.2,3,1.2,3,1.2,0,0,0,0,0,0,false,no,false,false,true,false,false,no,246,59,82,205
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",High school,5.0,2,3,2,3,0,0,0,0,0,0,false,no,false,false,true,false,false,no,505,101,253,168
07X277,P.S. 277,Elementary,1.6,1,0.6,1,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,373,233,373,373
07X296,South Bronx Academy for Applied Media,Junior High-Intermediate-Middle,3.2,1,2.2,1,2.2,0,0,0,0,0,0,false,no,false,false,true,false,false,no,244,76,244,111
07X298,Academy of Public Relations,Junior High-Intermediate-Middle,5.1,2,3.1,2,3.1,0,0,1,0,0,0,false,no,false,false,true,false,false,no,197,39,99,64
07X334,International Community High School,High school,7.4,5,2.4,5,2.4,0,0,1,0,0,0,false,no,false,false,true,false,false,no,399,54,80,166
07X343,Academy of Applied Mathematics and Technology,Junior High-Intermediate-Middle,4.2,2,2.2,2,2.2,0,0,0,0,0,0,false,no,false,false,true,false,false,no,301,72,151,137
